0.0	83.99	88.21	90.42	91.27	92.29	92.88	92.46	93.67	93.32	93.86	94.24	93.85	94.32	94.18	94.12	94.52	94.7	94.4	94.57	94.96	94.49	94.27	94.69	94.48	94.65	93.62	94.39	94.68	94.14	94.88	94.57	94.46	95.13	95.16	95.6	95.25	95.41	95.19	94.63	94.92	94.53	94.79	95.1	94.03	94.31	94.89	94.73	94.46	94.92	94.96	94.57	94.32	94.16	94.48	94.12	93.61	94.21	93.23	92.52	91.37	90.39	87.79	83.33	0.0
0.0	82.98	88.07	90.59	91.86	92.34	92.46	92.61	93.27	93.52	93.8	94.4	94.53	94.52	95.0	94.71	95.1	94.97	95.16	95.39	95.31	94.87	94.99	94.8	94.91	95.5	94.81	95.38	95.34	94.53	95.31	95.33	95.02	95.2	95.07	94.37	94.61	94.72	95.25	94.91	94.93	95.13	94.72	94.12	95.03	94.72	94.94	94.71	94.47	94.79	94.44	94.04	94.51	94.13	94.04	93.99	92.96	93.44	92.86	92.45	91.46	90.57	88.73	83.4	0.0
0.0	83.38	88.41	90.13	91.41	92.6	92.89	93.14	94.03	93.73	93.72	93.54	94.12	93.94	94.24	93.88	94.2	94.57	94.52	94.25	94.65	94.68	94.93	94.8	94.74	94.86	95.24	95.01	94.58	94.85	94.99	94.56	94.2	95.09	94.71	94.33	94.69	94.97	94.88	94.13	94.95	94.39	94.61	94.67	94.33	94.73	94.71	94.47	94.94	94.94	94.71	94.47	94.62	94.61	94.06	93.83	93.86	93.93	93.01	92.8	91.62	90.01	88.04	83.49	0.0
0.0	83.4	88.62	90.43	91.78	92.79	93.26	93.74	94.29	94.51	94.53	94.4	94.15	94.16	94.53	95.34	94.72	95.1	94.88	94.94	95.11	95.09	94.9	94.87	94.94	94.69	94.74	95.04	95.14	94.85	95.62	95.29	95.66	95.68	95.33	95.02	94.81	95.01	95.37	94.88	95.19	95.05	95.25	95.18	94.85	94.27	94.57	94.31	94.46	95.02	93.84	94.25	94.5	94.23	93.72	93.72	93.69	93.71	92.95	92.86	91.9	91.3	88.97	83.27	0.0
0.0	83.26	88.15	90.6	91.42	92.77	93.07	93.37	94.05	93.15	93.68	93.99	94.26	93.93	94.69	94.69	94.29	94.51	94.77	94.85	94.72	95.01	94.98	95.13	94.13	94.87	94.56	95.16	94.97	95.05	95.15	94.92	94.83	94.82	94.91	95.19	94.52	94.52	94.98	94.65	94.89	94.96	94.69	94.42	94.12	94.37	94.73	94.77	94.69	94.22	94.17	93.99	94.16	93.79	94.24	93.13	93.93	93.66	92.88	91.93	91.81	90.44	88.63	83.49	0.0
0.0	83.15	88.3	90.1	91.71	92.63	92.21	93.0	93.26	93.71	94.0	94.35	94.14	94.29	94.72	95.27	94.75	95.24	94.83	95.1	94.73	94.08	94.69	94.42	94.65	94.21	94.34	95.12	95.01	94.67	94.81	94.81	94.46	94.95	94.48	95.02	95.06	94.56	95.22	95.24	95.12	94.74	95.02	95.35	94.49	94.45	94.81	94.06	94.82	94.15	94.4	93.69	93.86	94.23	94.09	93.89	93.39	93.04	93.02	92.75	92.13	91.17	88.41	83.26	0.0
0.0	83.35	88.34	91.2	92.2	92.88	93.22	94.01	94.59	94.29	94.89	94.99	95.35	95.03	94.86	94.9	94.75	95.11	94.77	94.38	95.18	95.3	94.83	95.56	95.06	94.53	94.82	94.12	94.62	95.02	94.67	94.56	94.58	94.85	94.91	94.55	95.01	95.22	95.27	95.09	95.38	95.3	95.27	94.67	95.01	94.86	95.12	94.79	95.09	95.07	94.85	94.62	94.93	95.07	94.72	93.82	93.77	93.84	93.19	93.14	92.78	90.97	88.62	83.53	0.0
0.0	83.88	89.27	91.08	92.3	92.22	92.53	94.01	94.34	94.68	94.33	94.17	94.73	95.22	95.01	95.31	95.28	95.38	95.86	95.47	95.21	95.35	94.72	94.68	94.86	95.29	95.26	94.85	94.84	95.61	95.07	95.52	95.81	95.47	95.44	95.35	95.16	95.34	95.47	94.95	95.04	95.1	95.22	95.79	94.65	95.33	94.76	94.79	94.87	94.37	94.77	94.43	94.93	94.45	94.57	94.49	94.49	93.77	93.39	93.33	92.69	91.07	88.87	83.48	0.0
0.0	82.77	87.74	90.02	91.78	91.71	93.03	93.82	93.22	94.24	93.82	93.8	93.75	93.74	94.68	94.64	94.16	94.38	93.84	93.7	94.23	94.35	94.2	93.86	94.16	94.08	94.03	94.47	94.46	94.79	94.98	94.63	94.82	94.99	94.9	94.49	94.19	94.47	94.71	94.82	94.56	93.99	94.29	94.45	94.52	94.47	94.43	94.08	94.75	94.55	94.59	93.92	93.67	93.68	93.17	93.21	93.92	93.39	93.17	92.27	91.79	91.05	88.6	83.16	0.0
0.0	84.3	89.14	91.7	92.83	93.62	94.01	93.82	94.56	95.0	95.62	95.17	95.56	94.69	95.21	95.78	95.66	95.91	95.22	95.75	95.4	95.99	95.68	95.98	95.84	95.46	95.84	95.57	96.14	96.05	95.78	96.07	96.1	96.03	95.76	95.69	95.42	95.29	95.56	95.97	95.43	96.15	95.36	95.71	95.65	95.28	95.51	95.2	95.41	95.3	95.43	94.96	95.26	95.24	94.9	95.08	94.24	94.25	94.47	93.94	92.64	91.77	89.15	83.4	0.0
